Station,X,Y,Z,Dimension,Value,Unit
633,38.907085,14.270896,0.004896,,NA,
634,38.933087,14.19942,0.005736,,NA,
635,38.958958,14.127896,0.004898,,NA,
636,38.984698,14.056326,0.005728,,NA,
637,39.010306,13.984708,0.005537,,NA,
638,39.035782,13.913043,0.005011,,NA,
639,39.061126,13.841331,0.007047,,NA,
640,39.086339,13.769573,0.004162,,NA,
641,39.111419,13.697768,0.008223,,NA,
642,39.136368,13.625918,0.004661,,NA,
643,39.161184,13.554022,0.004463,,NA,
644,39.185868,13.48208,0.002013,,NA,
645,39.21042,13.410093,0.004385,,NA,
646,39.234839,13.338061,0.004203,,NA,
647,39.259126,13.265984,0.005759,,NA,
648,39.28328,13.193863,0.005208,,NA,
649,39.307302,13.121697,0.005936,,NA,
650,39.33119,13.049488,0.0052,,NA,
651,39.354946,12.977234,0.005328,,NA,
652,39.378569,12.904937,0.004604,,NA,
653,39.402059,12.832597,0.00503,,NA,
654,39.425416,12.760213,0.005892,,NA,
655,39.44864,12.687787,0.006192,,NA,
656,39.471731,12.615318,0.006218,,NA,
657,39.494688,12.542807,0.004694,,NA,
658,39.517512,12.470254,0.004742,,NA,
659,39.540203,12.397659,0.005258,,NA,
660,39.56276,12.325022,0.006832,,NA,
661,39.585184,12.252344,0.006722,,NA,
662,39.607473,12.179625,0.007924,,NA,
663,39.629629,12.106865,0.006679,,NA,
664,39.651651,12.034064,0.004717,,NA,
665,39.67354,11.961223,0.004845,,NA,
666,39.695294,11.888342,0.005484,,NA,
667,39.716914,11.815421,0.006292,,NA,
668,39.7384,11.74246,0.005577,,NA,
669,39.759752,11.66946,0.006122,,NA,
670,39.78097,11.596421,0.004573,,NA,
671,39.802053,11.523343,0.006373,,NA,
672,39.823002,11.450227,0.006434,,NA,
673,39.843817,11.377071,0.007798,,NA,
674,39.864496,11.303878,0.00842,,NA,
675,39.885042,11.230647,0.00683,,NA,
676,39.905452,11.157378,0.005795,,NA,
677,39.925728,11.084072,0.005182,,NA,
678,39.945869,11.010729,0.006509,,NA,
679,39.965875,10.937348,0.005984,,NA,
680,39.985746,10.863931,0.006983,,NA,
681,40.005482,10.790478,0.006823,,NA,
682,40.025083,10.716989,0.006516,,NA,
683,40.044549,10.643463,0.007379,,NA,
684,40.06388,10.569902,0.005936,,NA,
685,40.083075,10.496305,0.008414,,NA,
686,40.102135,10.422674,0.007869,,NA,
687,40.121059,10.349007,0.007785,,NA,
688,40.139848,10.275306,0.006895,,NA,
689,40.158502,10.20157,0.005246,,NA,
690,40.177019,10.1278,0.006258,,NA,
691,40.195402,10.053996,0.006047,,NA,
692,40.213648,9.980159,0.004805,,NA,
693,40.231759,9.906288,0.006016,,NA,
694,40.249733,9.832384,0.003879,,NA,
695,40.267572,9.758447,0.006766,,NA,
696,40.285275,9.684477,0.006376,,NA,
697,40.302842,9.610475,0.005106,,NA,
698,40.320272,9.536441,0.005746,,NA,
699,40.337567,9.462374,0.006168,,NA,
700,40.354725,9.388276,0.006063,,NA,
701,40.371747,9.314147,0.006591,,NA,
702,40.388633,9.239986,0.00611,,NA,
703,40.405382,9.165795,0.005116,,NA,
704,40.421995,9.091573,0.004575,,NA,
705,40.438471,9.01732,0.004747,,NA,
706,40.454811,8.943038,0.00576,,NA,
707,40.471014,8.868725,0.00498,,NA,
708,40.487081,8.794383,0.00494,,NA,
709,40.50301,8.720011,0.005127,,NA,
710,40.518803,8.64561,0.004649,,NA,
711,40.534459,8.57118,0.005947,,NA,
712,40.549979,8.496722,0.004019,,NA,
713,40.565361,8.422235,0.00633,,NA,
714,40.580606,8.34772,0.005279,,NA,
715,40.595715,8.273177,0.005296,,NA,
716,40.610686,8.198606,0.004947,,NA,
717,40.62552,8.124008,0.004743,,NA,
718,40.640216,8.049383,0.004614,,NA,
719,40.654776,7.974731,0.003956,,NA,
720,40.669198,7.900053,0.004676,,NA,
721,40.683483,7.825347,0.004666,,NA,
722,40.697631,7.750616,0.004065,,NA,
723,40.711641,7.675859,0.003374,,NA,
724,40.725514,7.601076,0.003318,,NA,
725,40.739249,7.526268,0.00608,,NA,
726,40.752846,7.451435,0.006471,,NA,
727,40.766306,7.376577,0.005799,,NA,
728,40.779628,7.301694,0.005354,,NA,
729,40.792813,7.226787,0.00549,,NA,
730,40.805859,7.151856,0.003822,,NA,
731,40.818768,7.076901,0.002709,,NA,
732,40.831539,7.001922,0.000335,,NA,
733,40.844172,6.92692,-0.000434,,NA,
734,40.856668,6.851895,0.00204,,NA,
735,40.869025,6.776847,0.004751,,NA,
736,40.881244,6.701776,0.004422,,NA,
737,40.893325,6.626683,0.003584,,NA,
738,40.905268,6.551568,0.003909,,NA,
739,40.917073,6.476431,0.003214,,NA,
740,40.92874,6.401273,0.00319,,NA,
741,40.940269,6.326093,0.004047,,NA,
742,40.951659,6.250892,0.004099,,NA,
743,40.962911,6.17567,0.004134,,NA,
744,40.974025,6.100428,0.003236,,NA,
745,40.985,6.025165,0.004196,,NA,
746,40.995837,5.949883,0.005146,,NA,
747,41.006535,5.87458,0.00481,,NA,
748,41.017095,5.799258,0.003581,,NA,
749,41.027516,5.723917,0.003176,,NA,
750,41.037799,5.648557,0.003249,,NA,
751,41.047943,5.573178,0.003893,,NA,
752,41.057949,5.49778,0.004062,,NA,
753,41.067816,5.422364,0.002082,,NA,
754,41.077544,5.346931,0.001048,,NA,
755,41.087134,5.271479,0.003992,,NA,
756,41.096585,5.19601,0.00481,,NA,
757,41.105897,5.120523,0.005141,,NA,
758,41.11507,5.04502,0.005518,,NA,
759,41.124104,4.9695,0.005378,,NA,
760,41.133,4.893963,0.006776,,NA,
761,41.141756,4.81841,0.00672,,NA,
762,41.150374,4.742842,0.0071,,NA,
763,41.158853,4.667257,0.007065,,NA,
764,41.167192,4.591657,0.006609,,NA,
765,41.175393,4.516042,0.004964,,NA,
766,41.183454,4.440412,0.00447,,NA,
767,41.191377,4.364767,0.006741,,NA,
768,41.19916,4.289108,0.005845,,NA,
769,41.206804,4.213434,0.004258,,NA,
770,41.214309,4.137747,0.006875,,NA,
771,41.221675,4.062046,0.005243,,NA,
772,41.228902,3.986331,0.004536,,NA,
773,41.235989,3.910603,0.004306,,NA,
774,41.242938,3.834863,0.005362,,NA,
775,41.249746,3.75911,0.005845,,NA,
776,41.256416,3.683344,0.005545,,NA,
777,41.262946,3.607566,0.006803,,NA,
778,41.269337,3.531777,0.006276,,NA,
779,41.275589,3.455976,0.003326,,NA,
780,41.281701,3.380163,0.005257,,NA,
781,41.287674,3.304339,0.004708,,NA,
782,41.293507,3.228505,0.003886,,NA,
783,41.299201,3.152659,0.003786,,NA,
784,41.304755,3.076804,0.004785,,NA,
785,41.31017,3.000938,0.005141,,NA,
786,41.315445,2.925063,0.006153,,NA,
787,41.320581,2.849178,0.003753,,NA,
788,41.325577,2.773284,0.002573,,NA,
789,41.330434,2.69738,0.002504,,NA,
790,41.335151,2.621468,0.003226,,NA,
791,41.339729,2.545547,0.001256,,NA,
792,41.344167,2.469618,0.00526,,NA,
793,41.348465,2.393681,0.005554,,NA,
794,41.352624,2.317737,0.003246,,NA,
795,41.356643,2.241784,0.002907,,NA,
796,41.360522,2.165825,0.003029,,NA,
797,41.364262,2.089858,0.003512,,NA,
798,41.367862,2.013885,0.003672,,NA,
799,41.371322,1.937905,0.003874,,NA,
800,41.374642,1.861919,0.003893,,NA,
801,41.377823,1.785927,0.005097,,NA,
802,41.380864,1.709929,0.004322,,NA,
803,41.383766,1.633926,0.003462,,NA,
804,41.386527,1.557917,0.003938,,NA,
805,41.389149,1.481904,0.003756,,NA,
806,41.391631,1.405886,0.003715,,NA,
807,41.393973,1.329863,0.0042,,NA,
808,41.396176,1.253837,0.002613,,NA,
809,41.398238,1.177806,0.003827,,NA,
810,41.400161,1.101772,0.004775,,NA,
811,41.401944,1.025734,0.004889,,NA,
812,41.403587,0.949693,0.003938,,NA,
813,41.405091,0.873649,0.001167,,NA,
814,41.406454,0.797603,0.002597,,NA,
815,41.407678,0.721554,0.002353,,NA,
816,41.408762,0.645504,0.002826,,NA,
817,41.409706,0.569451,-0.000613,,NA,
818,41.41051,0.493396,-0.000648,,NA,
819,41.411174,0.417341,0.000495,,NA,
820,41.411699,0.341284,0.002287,,NA,
821,41.412083,0.265226,0.001678,,NA,
822,41.412328,0.189168,0.001383,,NA,
823,41.412433,0.11311,0.005038,,NA,
824,41.412398,0.037051,0.004761,,NA,
825,41.412223,-0.039007,0.003202,,NA,
826,41.411908,-0.115065,0.003433,,NA,
827,41.411454,-0.191122,0.003321,,NA,
828,41.410859,-0.267179,0.00403,,NA,
829,41.410125,-0.343234,0.003872,,NA,
830,41.409251,-0.419287,0.004559,,NA,
831,41.408237,-0.495339,0.003857,,NA,
832,41.407083,-0.571389,0.005,,NA,
833,41.40579,-0.647437,0.003649,,NA,
834,41.404356,-0.723482,0.004055,,NA,
835,41.402783,-0.799524,0.00365,,NA,
836,41.40107,-0.875563,0.004065,,NA,
837,41.399217,-0.951599,0.002065,,NA,
838,41.397224,-1.027632,0.004185,,NA,
839,41.395092,-1.10366,0.00402,,NA,
840,41.392819,-1.179685,0.004715,,NA,
841,41.390407,-1.255705,0.004008,,NA,
842,41.387855,-1.331721,0.00259,,NA,
843,41.385164,-1.407732,0.005182,,NA,
844,41.382332,-1.483738,0.004427,,NA,
845,41.379361,-1.559739,0.005399,,NA,
846,41.37625,-1.635733,0.006465,,NA,
847,41.373,-1.711723,0.004247,,NA,
848,41.369609,-1.787706,0.004798,,NA,
849,41.366079,-1.863682,0.004805,,NA,
850,41.362409,-1.939652,0.004028,,NA,
851,41.3586,-2.015615,0.00412,,NA,
852,41.354651,-2.091571,0.005792,,NA,
853,41.350562,-2.16752,0.004369,,NA,
854,41.346333,-2.243461,0.004265,,NA,
855,41.341965,-2.319394,0.003609,,NA,
856,41.337457,-2.395319,0.004379,,NA,
857,41.33281,-2.471235,-0.001637,,NA,
858,41.328023,-2.547143,0.003606,,NA,
859,41.323097,-2.623042,0.001512,,NA,
860,41.318031,-2.698932,0.003684,,NA,
861,41.312825,-2.774812,0.00398,,NA,
862,41.30748,-2.850682,0.00524,,NA,
863,41.301995,-2.926543,0.003318,,NA,
864,41.296371,-3.002393,0.004626,,NA,
865,41.290608,-3.078233,0.006952,,NA,
866,41.278662,-3.229881,0.003262,,NA,
867,41.27248,-3.305688,0.004617,,NA,
868,41.266159,-3.381483,0.013637,,NA,
869,41.259699,-3.457267,0.004542,,NA,
870,41.253099,-3.533038,0.012077,,NA,
871,41.246359,-3.608798,0.004597,,NA,
872,41.239481,-3.684545,0.003405,,NA,
873,41.232463,-3.760279,0.004193,,NA,
874,41.225306,-3.836,0.003781,,NA,
875,41.21801,-3.911708,0.004218,,NA,
876,41.210574,-3.987402,0.003569,,NA,
877,41.203,-4.063083,0.002606,,NA,
878,41.195286,-4.138749,0.00356,,NA,
879,41.187433,-4.214401,0.005041,,NA,
880,41.179441,-4.290039,0.004301,,NA,
881,41.17131,-4.365661,0.004342,,NA,
882,41.16304,-4.441269,0.004174,,NA,
883,41.154631,-4.516861,0.003623,,NA,
884,41.146082,-4.592438,0.003108,,NA,
885,41.137395,-4.667999,0.003444,,NA,
886,41.128569,-4.743544,0.002321,,NA,
887,41.119604,-4.819072,0.004394,,NA,
888,41.110501,-4.894584,0.004444,,NA,
889,41.101258,-4.970079,0.003665,,NA,
890,41.091877,-5.045556,0.002751,,NA,
891,41.082356,-5.121017,0.002809,,NA,
892,41.072698,-5.19646,0.002265,,NA,
893,41.0629,-5.271885,0.003848,,NA,
894,41.052964,-5.347291,0.002705,,NA,
895,41.042889,-5.42268,0.002298,,NA,
896,41.032675,-5.498049,0.004249,,NA,
897,41.022323,-5.5734,0.001914,,NA,
898,41.011832,-5.648732,0.00164,,NA,
899,41.001203,-5.724044,0.002934,,NA,
900,40.990436,-5.799337,0.001609,,NA,
901,40.979529,-5.874609,0.002851,,NA,
902,40.968485,-5.949862,0.002827,,NA,
903,40.957302,-6.025094,0.002952,,NA,
904,40.945981,-6.100305,0.004063,,NA,
905,40.934522,-6.175495,0.002909,,NA,
906,40.922924,-6.250664,0.002714,,NA,
907,40.911188,-6.325812,0.003428,,NA,
908,40.899314,-6.400938,0.001885,,NA,
909,40.887302,-6.476042,0.001097,,NA,
910,40.875152,-6.551124,0.001492,,NA,
911,40.862864,-6.626183,0.000392,,NA,
912,40.850437,-6.70122,0.001093,,NA,
913,40.837873,-6.776234,0.000812,,NA,
914,40.825171,-6.851224,0.00216,,NA,
915,40.812331,-6.926191,0.000603,,NA,
916,40.799353,-7.001134,0.001126,,NA,
917,40.786238,-7.076054,0.001209,,NA,
918,40.772984,-7.150949,0.000688,,NA,
919,40.759593,-7.225819,0.000714,,NA,
920,40.746065,-7.300665,0.002887,,NA,
921,40.732398,-7.375485,0.001728,,NA,
922,40.718594,-7.450281,0.000817,,NA,
923,40.704653,-7.525051,0.001877,,NA,
924,40.690574,-7.599795,0.000417,,NA,
925,40.676358,-7.674513,0.000248,,NA,
926,40.662004,-7.749205,0.000633,,NA,
927,40.647513,-7.823871,0.000274,,NA,
928,40.632885,-7.898509,0.001097,,NA,
929,40.61812,-7.973121,0.001055,,NA,
930,40.603217,-8.047705,0.000691,,NA,
931,40.588178,-8.122262,0.000384,,NA,
932,40.573001,-8.196791,0.000456,,NA,
933,40.557687,-8.271292,0.000888,,NA,
934,40.542236,-8.345765,0.00037,,NA,
935,40.526649,-8.420209,-0.000135,,NA,
936,40.510924,-8.494624,0.001032,,NA,
937,40.495063,-8.569011,0.000699,,NA,
938,40.479065,-8.643368,0.001525,,NA,
939,40.46293,-8.717695,0.000544,,NA,
940,40.446658,-8.791993,0.000391,,NA,
941,40.43025,-8.86626,4.20E-05,,NA,
942,40.413706,-8.940498,-0.000403,,NA,
943,40.397025,-9.014705,-2.80E-05,,NA,
944,40.380207,-9.088881,0.000797,,NA,
945,40.363253,-9.163026,0.00216,,NA,
946,40.346163,-9.237139,0.000384,,NA,
947,40.328937,-9.311221,0.00245,,NA,
948,40.311574,-9.385272,0.000792,,NA,
949,40.294075,-9.45929,0.002906,,NA,
950,40.276441,-9.533276,0.001107,,NA,
951,40.25867,-9.607229,0.002543,,NA,
952,40.240763,-9.68115,0.001343,,NA,
953,40.22272,-9.755037,0.001163,,NA,
954,40.204542,-9.828892,0.00281,,NA,
955,40.186228,-9.902712,0.002594,,NA,
956,40.167778,-9.976499,0.000991,,NA,
957,40.149192,-10.050252,0.002636,,NA,
958,40.130471,-10.123971,0.004716,,NA,
959,40.111614,-10.197655,0.00187,,NA,
960,40.092622,-10.271304,0.001664,,NA,
961,40.073494,-10.344918,0.002022,,NA,
962,40.054231,-10.418497,0.003278,,NA,
963,40.034833,-10.49204,0.001933,,NA,
964,40.0153,-10.565548,0.001644,,NA,
965,39.995631,-10.639019,0.001611,,NA,
966,39.975827,-10.712454,0.002115,,NA,
967,39.955889,-10.785853,0.001606,,NA,
968,39.935815,-10.859215,0.001537,,NA,
969,39.915607,-10.93254,0.003048,,NA,
970,39.895264,-11.005827,0.001772,,NA,
971,39.874786,-11.079077,0.003454,,NA,
972,39.854173,-11.15229,0.001339,,NA,
973,39.833426,-11.225464,0.002372,,NA,
974,39.812545,-11.2986,0.00224,,NA,
975,39.791528,-11.371697,0.002269,,NA,
976,39.770378,-11.444756,0.00065,,NA,
977,39.749093,-11.517775,0.001134,,NA,
978,39.727674,-11.590756,0.001263,,NA,
979,39.706121,-11.663697,0.001867,,NA,
980,39.684434,-11.736598,0.002084,,NA,
981,39.662612,-11.809459,0.001199,,NA,
982,39.640657,-11.88228,0.00147,,NA,
983,39.618568,-11.95506,0.001989,,NA,
984,39.596345,-12.0278,0.002035,,NA,
985,39.573988,-12.100498,-0.000218,,NA,
986,39.551498,-12.173156,-0.001647,,NA,
987,39.528874,-12.245772,-0.001408,,NA,
988,39.506117,-12.318346,0.000211,,NA,
989,39.483226,-12.390878,0.000727,,NA,
990,39.460202,-12.463368,0.001776,,NA,
991,39.437045,-12.535816,0.001042,,NA,
992,39.413755,-12.60822,0.001109,,NA,
993,39.390331,-12.680582,0.001292,,NA,
994,39.366774,-12.752901,-0.000173,,NA,
995,39.343085,-12.825176,-5.70E-05,,NA,
996,39.319263,-12.897408,-2.80E-05,,NA,
997,39.295307,-12.969596,0.002511,,NA,
998,39.271219,-13.041739,0.003129,,NA,
999,39.246999,-13.113838,0.002288,,NA,
1000,39.222646,-13.185893,0.002595,,NA,
1001,39.19816,-13.257902,0.002693,,NA,
1002,39.173543,-13.329866,0.001814,,NA,
1003,39.148793,-13.401785,0.001947,,NA,
1004,39.12391,-13.473659,0.00155,,NA,
1005,39.098896,-13.545486,0.002664,,NA,
1006,39.073749,-13.617268,0.002591,,NA,
1007,39.048471,-13.689003,0.002495,,NA,
1008,39.02306,-13.760691,0.002235,,NA,
1009,38.997518,-13.832333,0.001751,,NA,
1010,38.971845,-13.903927,0.001865,,NA,
1011,38.946039,-13.975474,0.00138,,NA,
1012,38.920102,-14.046974,0.001747,,NA,
1013,38.894034,-14.118425,0.003191,,NA,
1014,38.867834,-14.189829,0.001731,,NA,
1015,38.841503,-14.261184,0.0011,,NA,
1016,38.815041,-14.332491,0.001083,,NA,
1017,38.788448,-14.403749,0.001294,,NA,
1018,38.761724,-14.474958,0.002198,,NA,
1019,38.734869,-14.546118,0.00196,,NA,
1020,38.707883,-14.617229,0.002098,,NA,
1021,38.680767,-14.688289,0.003758,,NA,
1022,38.65352,-14.7593,0.002848,,NA,
1023,38.626142,-14.83026,0.003746,,NA,
1024,38.598634,-14.90117,0.003901,,NA,
1025,38.570995,-14.972029,0.001457,,NA,
1026,38.543227,-15.042837,0.001644,,NA,
1027,38.515328,-15.113594,0.002138,,NA,
1028,38.487299,-15.1843,0.004093,,NA,
1029,38.45914,-15.254954,0.003023,,NA,
1030,38.430851,-15.325556,0.001492,,NA,
1031,38.402432,-15.396106,0.00193,,NA,
1032,38.373884,-15.466604,0.001635,,NA,
1033,38.345206,-15.537049,0.002637,,NA,
1034,38.316399,-15.607441,0.001659,,NA,
1035,38.287462,-15.67778,-0.000672,,NA,
1036,38.258396,-15.748065,0.00136,,NA,
1037,38.229201,-15.818297,0.002235,,NA,
1038,38.199877,-15.888476,0.003392,,NA,
1039,38.170424,-15.9586,0.003901,,NA,
1040,38.140842,-16.02867,0.004756,,NA,
1041,38.111131,-16.098686,0.004567,,NA,
1042,38.081291,-16.168646,0.004941,,NA,
1043,38.051323,-16.238552,0.005098,,NA,
1044,38.021226,-16.308403,0.005123,,NA,
1045,37.991001,-16.378198,0.004902,,NA,
1046,37.960648,-16.447937,0.002561,,NA,
1047,37.930166,-16.51762,0.000691,,NA,
1048,37.899556,-16.587248,0.000885,,NA,
1049,37.868819,-16.656819,0.00453,,NA,
1050,37.837953,-16.726333,0.003103,,NA,
1051,37.80696,-16.79579,0.004174,,NA,
1052,37.775839,-16.86519,0.005466,,NA,
1053,37.74459,-16.934533,0.005767,,NA,
1054,37.713214,-17.003819,0.005879,,NA,
1055,37.681711,-17.073046,0.005277,,NA,
1056,37.65008,-17.142216,0.004611,,NA,
1057,37.618323,-17.211327,0.003446,,NA,
1058,37.586438,-17.280379,0.001486,,NA,
1059,37.554426,-17.349373,0.002444,,NA,
1060,37.522288,-17.418308,0.00241,,NA,
1061,37.490023,-17.487184,0.0021,,NA,
1062,37.457631,-17.556,0.001524,,NA,
1063,37.425113,-17.624757,0.001575,,NA,
1064,37.392468,-17.693454,0.002994,,NA,
1065,37.359697,-17.76209,0.002017,,NA,
1066,37.3268,-17.830666,0.001721,,NA,
1067,37.293777,-17.899182,0.00126,,NA,
1068,37.260628,-17.967637,0.002306,,NA,
1069,37.227353,-18.03603,0.002369,,NA,
1070,37.193953,-18.104363,0.000343,,NA,
1071,37.160427,-18.172634,-0.000254,,NA,
1072,37.126775,-18.240843,0.000393,,NA,
1073,37.092998,-18.30899,0.000105,,NA,
1074,37.059096,-18.377075,0.001398,,NA,
1075,37.025068,-18.445097,0.003118,,NA,
1076,36.990916,-18.513057,0.002052,,NA,
1077,36.956639,-18.580954,0.002086,,NA,
1078,36.922237,-18.648787,0.00206,,NA,
1079,36.88771,-18.716558,0.002393,,NA,
1080,36.853058,-18.784264,0.001363,,NA,
1081,36.818283,-18.851907,0.000877,,NA,
1082,36.783383,-18.919486,0.003085,,NA,
1083,36.748358,-18.987,0.003237,,NA,
1084,36.71321,-19.05445,0.001745,,NA,
1085,36.677938,-19.121836,0.006555,,NA,
1086,36.642541,-19.189156,0.003751,,NA,
1087,36.607022,-19.256411,0.004891,,NA,
1088,36.571378,-19.323601,0.005794,,NA,
1089,36.535611,-19.390725,0.002261,,NA,
1090,36.499721,-19.457783,0.005375,,NA,
1091,36.463707,-19.524775,0.00285,,NA,
1092,36.42757,-19.5917,0.002834,,NA,
1093,36.39131,-19.658559,0.003825,,NA,
1094,36.354928,-19.725352,0.002662,,NA,
1095,36.318422,-19.792077,0.001813,,NA,
1096,36.281794,-19.858735,0.003351,,NA,
1097,36.245044,-19.925326,0.001478,,NA,
1098,36.208171,-19.991849,0.001492,,NA,
1099,36.171176,-20.058304,0.002386,,NA,
1100,36.134058,-20.12469,0.002385,,NA,
1101,36.096819,-20.191009,0.002562,,NA,
1102,36.059458,-20.257259,0.002907,,NA,
1103,36.021975,-20.32344,0.003926,,NA,
1104,35.98437,-20.389552,0.00333,,NA,
1105,35.946644,-20.455595,0.003411,,NA,
1106,35.908797,-20.521568,0.005352,,NA,
1107,35.870828,-20.587472,0.003706,,NA,
1108,35.832738,-20.653305,0.002849,,NA,
1109,35.794527,-20.719069,0.002004,,NA,
1110,35.756196,-20.784762,0.003597,,NA,
1111,35.717743,-20.850385,0.001508,,NA,
1112,35.67917,-20.915936,0.001437,,NA,
1113,35.640477,-20.981417,0.00164,,NA,
1114,35.601663,-21.046826,0.002949,,NA,
1115,35.562729,-21.112164,0.002302,,NA,
1116,35.523675,-21.177431,0.004,,NA,
1117,35.484501,-21.242625,0.002575,,NA,
1118,35.445207,-21.307747,0.003929,,NA,
1119,35.405793,-21.372797,0.003367,,NA,
1120,35.36626,-21.437774,0.003742,,NA,
1121,35.326608,-21.502679,0.003561,,NA,
1122,35.286836,-21.56751,0.00467,,NA,
1123,35.246945,-21.632268,0.003342,,NA,
1124,35.206935,-21.696953,0.003861,,NA,
1125,35.166806,-21.761564,0.004124,,NA,
1126,35.126559,-21.826101,0.003301,,NA,
1127,35.086192,-21.890564,0.003452,,NA,
1128,35.045708,-21.954953,0.004111,,NA,
1129,35.005105,-22.019267,0.003593,,NA,
1130,34.964384,-22.083506,0.003911,,NA,
1131,34.923544,-22.147671,0.004866,,NA,
1132,34.882587,-22.21176,0.005845,,NA,
1133,34.841512,-22.275774,0.005273,,NA,
1134,34.80032,-22.339712,0.004067,,NA,
1135,34.75901,-22.403574,0.004327,,NA,
1136,34.717582,-22.46736,0.004054,,NA,
1137,34.676038,-22.53107,0.003645,,NA,
1138,34.634376,-22.594704,0.004825,,NA,
1139,34.592597,-22.65826,0.004134,,NA,
1140,34.550702,-22.72174,0.004239,,NA,
1141,34.50869,-22.785143,0.005382,,NA,
1142,34.466561,-22.848468,0.00391,,NA,
1143,34.424316,-22.911716,0.005422,,NA,
1144,34.381955,-22.974886,0.004465,,NA,
1145,34.339478,-23.037977,0.003676,,NA,
1146,34.296884,-23.100991,0.005326,,NA,
1147,34.254175,-23.163926,0.004863,,NA,
1148,34.211351,-23.226783,0.004364,,NA,
1149,34.168411,-23.289561,0.00392,,NA,
1150,34.125355,-23.352259,0.003441,,NA,
1151,34.082184,-23.414879,0.002907,,NA,
1152,34.038898,-23.477419,0.00346,,NA,
1153,33.995498,-23.539879,0.003749,,NA,
1154,33.951982,-23.602259,0.003519,,NA,
1155,33.908352,-23.66456,0.003188,,NA,
1156,33.864607,-23.72678,0.004772,,NA,
1157,33.820748,-23.788919,0.003748,,NA,
1158,33.776775,-23.850977,0.005151,,NA,
1159,33.732688,-23.912955,0.004756,,NA,
1160,33.688487,-23.974851,0.004807,,NA,
1161,33.644172,-24.036667,0.004831,,NA,
1162,33.599743,-24.0984,0.005833,,NA,
1163,33.555201,-24.160052,0.005257,,NA,
1164,33.510546,-24.221621,0.005551,,NA,
1165,33.465778,-24.283109,0.005849,,NA,
1166,33.420897,-24.344514,0.005413,,NA,
1167,33.375902,-24.405836,0.005937,,NA,
1168,33.330796,-24.467076,0.005365,,NA,
1169,33.285576,-24.528232,0.006093,,NA,
1170,33.240245,-24.589305,0.006297,,NA,
1171,33.194801,-24.650295,0.007048,,NA,
1172,33.149245,-24.711201,0.006802,,NA,
1173,33.103577,-24.772024,0.004909,,NA,
1174,33.057797,-24.832762,0.001787,,NA,
1175,33.011906,-24.893416,0.007361,,NA,
1176,32.965903,-24.953985,0.001535,,NA,
1177,32.919789,-25.01447,0.006541,,NA,
1178,32.873563,-25.07487,0.006021,,NA,
1179,32.827227,-25.135184,0.005709,,NA,
1180,32.78078,-25.195414,0.007343,,NA,
1181,32.734223,-25.255558,0.007964,,NA,
1182,32.687554,-25.315616,0.007713,,NA,
1183,32.640776,-25.375588,0.007022,,NA,
1184,32.593887,-25.435474,0.006473,,NA,
1185,32.546888,-25.495274,0.007279,,NA,
1186,32.499779,-25.554988,0.006732,,NA,
1187,32.452561,-25.614614,0.005865,,NA,
1188,32.405233,-25.674154,0.004811,,NA,
1189,32.357796,-25.733606,0.006226,,NA,
1190,32.310249,-25.792972,0.007348,,NA,
1191,32.262593,-25.852249,0.00668,,NA,
1192,32.214829,-25.911439,0.007188,,NA,
1193,32.166955,-25.970541,0.008476,,NA,
1194,32.118973,-26.029555,0.007978,,NA,
1195,32.070883,-26.088481,0.007052,,NA,
1196,32.022684,-26.147318,0.006785,,NA,
1197,31.974378,-26.206066,0.004925,,NA,
1198,31.925963,-26.264725,0.006536,,NA,
1199,31.87744,-26.323296,0.006921,,NA,
1200,31.82881,-26.381777,0.006099,,NA,
1201,31.780073,-26.440168,0.005507,,NA,
1202,31.731228,-26.49847,0.005617,,NA,
1203,31.682276,-26.556681,0.006967,,NA,
1204,31.633217,-26.614803,0.006166,,NA,
1205,31.584051,-26.672835,0.004547,,NA,
1206,31.534779,-26.730775,0.004916,,NA,
1207,31.4854,-26.788626,0.008183,,NA,
1208,31.435915,-26.846385,0.004338,,NA,
1209,31.386324,-26.904053,0.006332,,NA,
1210,31.336626,-26.96163,0.006473,,NA,
1211,31.286823,-27.019115,0.006566,,NA,
1212,31.236915,-27.076509,0.005773,,NA,
1213,31.186901,-27.133811,0.007562,,NA,
1214,31.136781,-27.191021,0.007261,,NA,
1215,31.086557,-27.248138,0.007392,,NA,
1216,31.036228,-27.305163,0.007345,,NA,
1217,30.985793,-27.362096,0.008539,,NA,
1218,30.935255,-27.418935,0.009525,,NA,
1219,30.884612,-27.475682,0.008311,,NA,
1220,30.833864,-27.532335,0.008906,,NA,
1221,30.783013,-27.588895,0.009649,,NA,
1222,30.732057,-27.645362,0.009398,,NA,
1223,30.680998,-27.701734,0.008732,,NA,
1224,30.629835,-27.758013,0.008581,,NA,
1225,30.578569,-27.814197,0.009742,,NA,
1226,30.5272,-27.870287,0.009267,,NA,
1227,30.475727,-27.926283,0.009092,,NA,
1228,30.424152,-27.982184,0.011092,,NA,
1229,30.372474,-28.037989,0.009076,,NA,
1230,30.320693,-28.0937,0.010165,,NA,
1231,30.26881,-28.149315,0.008962,,NA,
1232,30.216825,-28.204835,0.009195,,NA,
1233,30.164738,-28.26026,0.009979,,NA,
1234,30.112549,-28.315588,0.009071,,NA,
1235,30.060259,-28.37082,0.010837,,NA,
1236,30.007867,-28.425956,0.010527,,NA,
1237,29.955373,-28.480996,0.011404,,NA,
